forecast ; прогнозировать ; забывать ; стирать ; forget ; erase ; Они прогнозируют дождь. ; They forecast rain. ; ˈfɔːrkæst
foreign ; иностранный ; местный ; простой ; local ; simple ; Он любит иностранные языки. ; He likes foreign languages. ; ˈfɔːrən
forest ; лес ; комната ; дом ; room ; house ; Мы гуляли в лесу. ; We walked in the forest. ; ˈfɔːrɪst
forget ; забывать ; помнить ; находить ; remember ; find ; Я забыл пароль. ; I forgot the password. ; fərˈɡɛt
forgive ; прощать ; обвинять ; наказать ; blame ; punish ; Она простила его. ; She forgave him. ; fərˈɡɪv
form ; форма ; звук ; ветер ; sound ; wind ; Заполните эту форму. ; Fill out this form. ; fɔːrm
fortune ; удача ; беда ; ошибка ; trouble ; mistake ; Ему улыбнулась удача. ; Fortune smiled on him. ; ˈfɔːrtʃən
forward ; вперед ; назад ; вокруг ; back ; around ; Он шагнул вперед. ; He stepped forward. ; ˈfɔːrwərd
frame ; рама ; дерево ; река ; tree ; river ; Рама картины золотая. ; The frame of the picture is golden. ; freɪm
freedom ; свобода ; зависимость ; правило ; dependence ; rule ; Люди ценят свободу. ; People value freedom. ; ˈfriːdəm
freeze ; замерзать ; плавиться ; гореть ; melt ; burn ; Вода замерзла. ; The water froze. ; friːz
frequent ; частый ; редкий ; пустой ; rare ; empty ; У него частые поездки. ; He has frequent trips. ; ˈfriːkwənt
fresh ; свежий ; старый ; испорченный ; old ; spoiled ; Я купил свежие овощи. ; I bought fresh vegetables. ; frɛʃ
friendship ; дружба ; война ; ошибка ; war ; mistake ; Их дружба крепкая. ; Their friendship is strong. ; ˈfrɛndʃɪp
function ; функция ; ошибка ; звук ; mistake ; sound ; Функция работает правильно. ; The function works properly. ; ˈfʌŋkʃən
gain ; получать ; терять ; ломать ; lose ; break ; Он получил опыт. ; He gained experience. ; ɡeɪn
garage ; гараж ; кухня ; школа ; kitchen ; school ; Машина стоит в гараже. ; The car is in the garage. ; ɡəˈrɑːʒ
garden ; сад ; кухня ; магазин ; kitchen ; shop ; Мы работаем в саду. ; We work in the garden. ; ˈɡɑːrdən
gas ; газ ; вода ; металл ; water ; metal ; Газ пахнет. ; The gas smells. ; ɡæs
gate ; ворота ; стена ; окно ; wall ; window ; Ворота были открыты. ; The gate was open. ; ɡeɪt
gather ; собирать ; бросать ; терять ; throw ; lose ; Они собрали информацию. ; They gathered information. ; ˈɡæðər
general ; общий ; редкий ; пустой ; rare ; empty ; Это общее правило. ; This is a general rule. ; ˈdʒɛnərəl
generate ; генерировать ; ломать ; терять ; break ; lose ; Программа генерирует случайные числа. ; The program generates random numbers. ; ˈdʒɛnəˌreɪt
generous ; щедрый ; жадный ; злой ; greedy ; evil ; Он очень щедрый человек. ; He is a very generous person. ; ˈdʒɛnərəs
gentle ; нежный ; грубый ; тяжелый ; rough ; heavy ; Она говорила нежным голосом. ; She spoke in a gentle voice. ; ˈdʒɛntəl
gesture ; жест ; чувство ; звук ; feeling ; sound ; Он сделал жест рукой. ; He made a hand gesture. ; ˈdʒɛstʃər
giant ; гигантский ; маленький ; слабый ; small ; weak ; Это гигантское дерево. ; It is a giant tree. ; ˈdʒaɪənt
gift ; подарок ; долг ; ошибка ; debt ; mistake ; Он принес подарок. ; He brought a gift. ; ɡɪft
global ; глобальный ; местный ; маленький ; local ; small ; Это глобальная проблема. ; This is a global problem. ; ˈɡloʊbəl
goal ; цель ; ошибка ; случай ; mistake ; accident ; Цель была достигнута. ; The goal was achieved. ; ɡoʊl
goods ; товары ; мысли ; еда ; thoughts ; food ; Магазин продает товары. ; The store sells goods. ; ɡʊdz
govern ; управлять ; следовать ; слушаться ; follow ; obey ; Страна управляется парламентом. ; The country is governed by the parliament. ; ˈɡʌvərn
grab ; хватать ; бросать ; терять ; throw ; lose ; Он схватил мою руку. ; He grabbed my hand. ; ɡræb
grade ; оценка ; игра ; ошибка ; game ; mistake ; Он получил хорошую оценку. ; He got a good grade. ; ɡreɪd
grain ; зерно ; камень ; металл ; stone ; metal ; У нас много зерна. ; We have a lot of grain. ; ɡreɪn
grand ; великий ; маленький ; скучный ; small ; boring ; Это великое событие. ; It is a grand event. ; ɡrænd
grant ; предоставлять ; забирать ; скрывать ; take ; hide ; Им предоставили доступ. ; They were granted access. ; ɡrænt
gravity ; гравитация ; ветер ; звук ; wind ; sound ; Гравитация удерживает нас на земле. ; Gravity keeps us on the ground. ; ˈɡrævɪti
great ; великий ; слабый ; плохой ; weak ; bad ; Он великий человек. ; He is a great man. ; ɡreɪt
ground ; земля ; воздух ; вода ; air ; water ; Земля была мокрой. ; The ground was wet. ; ɡraʊnd
group ; группа ; одиночка ; пустота ; loner ; emptiness ; Наша группа большая. ; Our group is large. ; ɡruːp
grow ; расти ; уменьшаться ; исчезать ; shrink ; disappear ; Дети растут быстро. ; Children grow fast. ; ɡroʊ
guarantee ; гарантировать ; сомневаться ; забывать ; doubt ; forget ; Мы гарантируем качество. ; We guarantee the quality. ; ˌɡærənˈtiː
guard ; охранять ; нападать ; забывать ; attack ; forget ; Он охранял здание. ; He guarded the building. ; ɡɑːrd
